ID,isomeric_smiles,canonical_smiles,Database,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,MW,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
BIOFACQUIM97,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,BIOFACQUIM,12,11,0,0.5217391304347826,0.4782608695652174,0.0,1.0,0.8333333333333334,342.11621152399994,23,2,2,0,2,2,0,0,0
BIOFACQUIM98,CCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(O)cc1,CCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=Cc1ccc(O)cc1,BIOFACQUIM,35,3,0,0.9210526315789473,0.07894736842105263,0.0,0.7428571428571429,0.0,528.45424578,38,1,0,1,0,0,1,0,0
BIOFACQUIM99,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(O)cc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=Cc1ccc(O)cc1,BIOFACQUIM,37,3,0,0.925,0.075,0.0,0.7567567567567568,0.0,556.485545908,40,1,0,1,0,0,1,0,0
BIOFACQUIM100,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(O)cc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=Cc1ccc(O)cc1,BIOFACQUIM,39,3,0,0.9285714285714286,0.07142857142857142,0.0,0.7692307692307693,0.0,584.516846036,42,1,0,1,0,0,1,0,0
BIOFACQUIM101,COc1ccc(CO)cc1,COc1ccc(CO)cc1,BIOFACQUIM,8,2,0,0.8,0.2,0.0,0.25,0.0,138.06807956,10,1,0,1,0,0,1,0,0
BIOFACQUIM102,O=Cc1ccc(O)cc1,O=Cc1ccc(O)cc1,BIOFACQUIM,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,122.036779432,9,1,0,1,0,0,1,0,0
BIOFACQUIM103,COc1cc2c(c(OC)c1O)-c1ccc(O)c(OC)c1CC2,COc1cc2c(c(OC)c1O)-c1ccc(O)c(OC)c1CC2,BIOFACQUIM,17,5,0,0.7727272727272727,0.22727272727272727,0.0,0.29411764705882354,0.0,302.11542367600003,22,3,1,2,0,0,2,0,0
BIOFACQUIM104,COc1cc2ccc3c(OC)c(O)ccc3c2c(OC)c1O,COc1cc2ccc3c(OC)c(O)ccc3c2c(OC)c1O,BIOFACQUIM,17,5,0,0.7727272727272727,0.22727272727272727,0.0,0.17647058823529413,0.0,300.099773612,22,3,0,3,0,0,3,0,0
BIOFACQUIM105,COc1cc2ccc3cc(O)ccc3c2c(OC)c1O,COc1cc2ccc3cc(O)ccc3c2c(OC)c1O,BIOFACQUIM,16,4,0,0.8,0.2,0.0,0.125,0.0,270.089208928,20,3,0,3,0,0,3,0,0
BIOFACQUIM106,COc1cc(O)cc(CCc2ccc(O)c(OC)c2)c1,COc1cc(O)cc(CCc2ccc(O)c(OC)c2)c1,BIOFACQUIM,16,4,0,0.8,0.2,0.0,0.25,0.0,274.120509056,20,2,0,2,0,0,2,0,0
BIOFACQUIM107,COc1cc(O)cc(CCc2cccc(O)c2)c1,COc1cc(O)cc(CCc2cccc(O)c2)c1,BIOFACQUIM,15,3,0,0.8333333333333334,0.16666666666666666,0.0,0.2,0.0,244.109944372,18,2,0,2,0,0,2,0,0
BIOFACQUIM108,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,BIOFACQUIM,19,7,0,0.7307692307692307,0.2692307692307692,0.0,0.21052631578947367,0.0,358.105252916,26,3,0,3,1,0,3,0,0
BIOFACQUIM109,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(OC)c3)oc2c1,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(OC)c3)oc2c1,BIOFACQUIM,18,7,0,0.72,0.28,0.0,0.16666666666666666,0.0,344.089602852,25,3,0,3,1,0,3,0,0
BIOFACQUIM110,CN1C(=O)[C@]2(Cc3cn([C@]45C[C@@]67SS[C@@](CO)(C(=O)N6[C@H]4Nc4ccccc45)N(C)C7=O)c4ccccc34)SS[C@@]1(CO)C(=O)N2C,CN1C(=O)[C@]2(Cc3cn([C@]45C[C@@]67SS[C@@](CO)(C(=O)N6[C@H]4Nc4ccccc45)N(C)C7=O)c4ccccc34)SS[C@@]1(CO)C(=O)N2C,BIOFACQUIM,31,6,6,0.6595744680851063,0.1276595744680851,0.1276595744680851,0.41935483870967744,0.1935483870967742,710.1109666800002,47,11,8,3,9,8,3,1,4
BIOFACQUIM111,Cc1cc(O)c(C)c(O)c1C(=O)Oc1c(C)c(C)c(C(=O)Oc2c(C)c(C)c(C(=O)O)c(O)c2C)c(O)c1C,Cc1cc(O)c(C)c(O)c1C(=O)Oc1c(C)c(C)c(C(=O)Oc2c(C)c(C)c(C(=O)O)c(O)c2C)c(O)c1C,BIOFACQUIM,29,10,0,0.7435897435897436,0.2564102564102564,0.0,0.27586206896551724,0.0,538.1838971599999,39,3,0,3,0,0,3,0,0
BIOFACQUIM112,COc1c(C)c(OC(=O)c2c(C)cc(O)c(C)c2O)c(C)c(C)c1C(=O)Oc1cc(C)c(C(=O)O)c(O)c1C,COc1c(C)c(OC(=O)c2c(C)cc(O)c(C)c2O)c(C)c(C)c1C(=O)Oc1cc(C)c(C(=O)O)c(O)c1C,BIOFACQUIM,29,10,0,0.7435897435897436,0.2564102564102564,0.0,0.27586206896551724,0.0,538.1838971599999,39,3,0,3,0,0,3,0,0
BIOFACQUIM113,COc1c(C)c(OC(=O)c2c(C)cc(O)c(C)c2O)c(C)c(C)c1C(=O)Oc1c(C)c(C)c(C(=O)O)c(O)c1C,COc1c(C)c(OC(=O)c2c(C)cc(O)c(C)c2O)c(C)c(C)c1C(=O)Oc1c(C)c(C)c(C(=O)O)c(O)c1C,BIOFACQUIM,30,10,0,0.75,0.25,0.0,0.3,0.0,552.1995472239998,40,3,0,3,0,0,3,0,0
BIOFACQUIM114,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3OC[C@](O)(CO)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(-c3ccc(O)c(O)c3)cc(=O)oc2c1,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3OC[C@](O)(CO)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(-c3ccc(O)c(O)c3)cc(=O)oc2c1,BIOFACQUIM,27,15,0,0.6428571428571429,0.35714285714285715,0.0,0.4444444444444444,0.2962962962962963,594.15847026,42,5,2,3,3,2,3,0,0
BIOFACQUIM115,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,BIOFACQUIM,16,9,0,0.64,0.36,0.0,0.375,0.25,354.09508215599993,25,2,1,1,0,0,1,0,0
BIOFACQUIM116,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,BIOFACQUIM,27,14,0,0.6585365853658537,0.34146341463414637,0.0,0.4444444444444444,0.37037037037037035,578.1635556399999,41,5,2,3,3,2,3,0,0
BIOFACQUIM117,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,BIOFACQUIM,21,10,0,0.6774193548387096,0.3225806451612903,0.0,0.2857142857142857,0.23809523809523808,432.1056468399999,31,4,1,3,2,1,3,0,0
BIOFACQUIM118,C/C(=C/CC[C@@H](C)[C@@H]1CC[C@]2(C)C3=CCC4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C)C(=O)O,CC(=CCC[C@@H](C)[C@@H]1CC[C@]2(C)C3=CCC4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C)C(=O)O,BIOFACQUIM,30,3,0,0.9090909090909091,0.09090909090909091,0.0,0.8,0.23333333333333334,454.34469533199996,33,4,4,0,0,0,0,0,0
BIOFACQUIM119,C/C(=C/CC[C@@H](C)[C@@H]1CC[C@]2(C)C3=CCC4C(C)(C)[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C)C(=O)O,CC(=CCC[C@@H](C)[C@@H]1CC[C@]2(C)C3=CCC4C(C)(C)[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C)C(=O)O,BIOFACQUIM,30,3,0,0.9090909090909091,0.09090909090909091,0.0,0.8333333333333334,0.26666666666666666,456.36034539599996,33,4,4,0,0,0,0,0,0
BIOFACQUIM120,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,BIOFACQUIM,30,1,0,0.967741935483871,0.03225806451612903,0.0,0.9333333333333333,0.26666666666666666,426.38616622,31,5,5,0,0,0,0,0,0
BIOFACQUIM121,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,BIOFACQUIM,29,1,0,0.9666666666666667,0.03333333333333333,0.0,0.9310344827586207,0.3103448275862069,414.38616622,30,4,4,0,0,0,0,0,0
BIOFACQUIM122,C/C=C/C(=O)Oc1cc(C)ccc1C(C)C,CC=CC(=O)Oc1cc(C)ccc1C(C)C,BIOFACQUIM,14,2,0,0.875,0.125,0.0,0.35714285714285715,0.0,218.130679816,16,1,0,1,0,0,1,0,0
BIOFACQUIM123,C/C=C(/C)C(=O)Oc1cc(C)ccc1C1(C(C)=O)CO1,CC=C(C)C(=O)Oc1cc(C)ccc1C1(C(C)=O)CO1,BIOFACQUIM,16,4,0,0.8,0.2,0.0,0.375,0.0625,274.120509056,20,2,1,1,1,1,1,0,0
BIOFACQUIM124,CC/C=C\CCCCCCCCCCCCCCCc1cccc(O)c1C(=O)O,CC/C=C\CCCCCCCCCCCCCCCc1cccc(O)c1C(=O)O,BIOFACQUIM,26,3,0,0.896551724137931,0.10344827586206896,0.0,0.6538461538461539,0.0,402.3133952039999,29,1,0,1,0,0,1,0,0
BIOFACQUIM125,CCCCCC/C=C\CCCCCCCc1cccc(O)c1C(=O)O,CCCCCC/C=C\CCCCCCCc1cccc(O)c1C(=O)O,BIOFACQUIM,22,3,0,0.88,0.12,0.0,0.5909090909090909,0.0,346.25079494799996,25,1,0,1,0,0,1,0,0
BIOFACQUIM126,CCCCCCCCCCCCCCCCCCCc1cccc(O)c1C(=O)O,CCCCCCCCCCCCCCCCCCCc1cccc(O)c1C(=O)O,BIOFACQUIM,26,3,0,0.896551724137931,0.10344827586206896,0.0,0.7307692307692307,0.0,404.3290452679999,29,1,0,1,0,0,1,0,0
BIOFACQUIM127,CCCCCCCCCCCCCCCc1cccc(O)c1C(=O)O,CCCCCCCCCCCCCCCc1cccc(O)c1C(=O)O,BIOFACQUIM,22,3,0,0.88,0.12,0.0,0.6818181818181818,0.0,348.26644501199996,25,1,0,1,0,0,1,0,0
BIOFACQUIM128,C/C(=C\CC[C@H](C)[C@@H]1CC[C@]2(C)C3=CCC4C(C)(C)C(=O)CC[C@]4(C)C3CC[C@@]12C)C(=O)O,CC(=CCC[C@H](C)[C@@H]1CC[C@]2(C)C3=CCC4C(C)(C)C(=O)CC[C@]4(C)C3CC[C@@]12C)C(=O)O,BIOFACQUIM,30,3,0,0.9090909090909091,0.09090909090909091,0.0,0.8,0.23333333333333334,454.34469533199996,33,4,4,0,0,0,0,0,0
BIOFACQUIM129,C/C(=C\CC[C@H](C)[C@@H]1CC[C@]2(C)C3=CCC4C(C)(C)[C@H](O)CC[C@]4(C)C3CC[C@@]12C)C(=O)O,CC(=CCC[C@H](C)[C@@H]1CC[C@]2(C)C3=CCC4C(C)(C)[C@H](O)CC[C@]4(C)C3CC[C@@]12C)C(=O)O,BIOFACQUIM,30,3,0,0.9090909090909091,0.09090909090909091,0.0,0.8333333333333334,0.26666666666666666,456.36034539599996,33,4,4,0,0,0,0,0,0
BIOFACQUIM130,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](O)C(C)(C)C5CC[C@]43C)C2C1,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](O)C(C)(C)C5CC[C@]43C)C2C1,BIOFACQUIM,30,3,0,0.9090909090909091,0.09090909090909091,0.0,0.9,0.26666666666666666,456.36034539599996,33,5,5,0,0,0,0,0,0
BIOFACQUIM131,C[C@H](OC(=O)/C=C/c1ccc(O)cc1)C(=O)[C@H]1C[C@@H]1[C@H](O)[C@H]1CC=CC(=O)O1,CC(OC(=O)C=Cc1ccc(O)cc1)C(=O)C1C[C@@H]1[C@H](O)[C@H]1C=CCC(=O)O1,BIOFACQUIM,21,7,0,0.75,0.25,0.0,0.38095238095238093,0.23809523809523808,386.1365530439999,28,3,2,1,1,1,1,0,0
BIOFACQUIM132,COc1ccc(/C=C/C(=O)O[C@@H](C)C(=O)[C@H]2C[C@@H]2[C@H](O)[C@H]2CC=CC(=O)O2)cc1,COc1ccc(/C=C/C(=O)OC(C)C(=O)C2C[C@@H]2[C@H](O)[C@H]2C=CCC(=O)O2)cc1,BIOFACQUIM,22,7,0,0.7586206896551724,0.2413793103448276,0.0,0.4090909090909091,0.22727272727272727,400.1522031079999,29,3,2,1,1,1,1,0,0
BIOFACQUIM133,COc1ccc(/C=C\C(=O)O[C@@H](C)C(=O)[C@H]2C[C@@H]2[C@H](O)[C@H]2CC=CC(=O)O2)cc1,COc1ccc(/C=C\C(=O)OC(C)C(=O)C2C[C@@H]2[C@H](O)[C@H]2C=CCC(=O)O2)cc1,BIOFACQUIM,22,7,0,0.7586206896551724,0.2413793103448276,0.0,0.4090909090909091,0.22727272727272727,400.1522031079999,29,3,2,1,1,1,1,0,0
BIOFACQUIM134,COc1ccc(/C=C/C(=O)O[C@@H](C)C(=O)[C@H]2C[C@@H]2[C@H](O)[C@H]2CC=CC(=O)O2)cc1O,COc1ccc(/C=C/C(=O)OC(C)C(=O)C2C[C@@H]2[C@H](O)[C@H]2C=CCC(=O)O2)cc1O,BIOFACQUIM,22,8,0,0.7333333333333333,0.26666666666666666,0.0,0.4090909090909091,0.22727272727272727,416.1471177279999,30,3,2,1,1,1,1,0,0
BIOFACQUIM135,CC(=O)c1ccc2c(c1O)C=CC(C)(C)O2,CC(=O)c1ccc2c(c1O)C=CC(C)(C)O2,BIOFACQUIM,13,3,0,0.8125,0.1875,0.0,0.3076923076923077,0.0,218.094294308,16,2,1,1,1,1,1,0,0
BIOFACQUIM136,CC1(C)C=Cc2c(ccc(C(=O)CO)c2O)O1,CC1(C)C=Cc2c(ccc(C(=O)CO)c2O)O1,BIOFACQUIM,13,4,0,0.7647058823529411,0.23529411764705882,0.0,0.3076923076923077,0.0,234.089208928,17,2,1,1,1,1,1,0,0
BIOFACQUIM137,C=C1C(=O)O[C@@H]2C[C@@H](C)/C=C\C(=O)[C@](C)(O)[C@H](OC(C)=O)[C@@H](OC(=O)/C(C)=C\C)[C@@H]12,C=C1C(=O)O[C@@H]2CC(C)=CCC(=O)[C@](C)(O)[C@H](OC(C)=O)[C@@H](OC(=O)C(C)=CC)[C@@H]12,BIOFACQUIM,22,8,0,0.7333333333333333,0.26666666666666666,0.0,0.5454545454545454,0.22727272727272727,420.17841785599995,30,2,2,0,1,1,0,0,0
BIOFACQUIM138,COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1,COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1,BIOFACQUIM,16,5,0,0.7619047619047619,0.23809523809523808,0.0,0.0625,0.0,284.06847348400004,21,3,0,3,1,0,3,0,0
BIOFACQUIM139,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,BIOFACQUIM,16,7,0,0.6956521739130435,0.30434782608695654,0.0,0.0625,0.0,316.058302724,23,3,0,3,1,0,3,0,0
BIOFACQUIM140,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,BIOFACQUIM,15,6,0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,286.04773804,21,3,0,3,1,0,3,0,0
BIOFACQUIM141,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,BIOFACQUIM,15,7,0,0.6818181818181818,0.3181818181818182,0.0,0.0,0.0,302.04265266,22,3,0,3,1,0,3,0,0
BIOFACQUIM142,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1CC(O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1O,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1CC(O)(C(=O)O)C[C@@H](OC(=O)C=Cc2ccc(O)c(O)c2)C1O,BIOFACQUIM,25,12,0,0.6756756756756757,0.32432432432432434,0.0,0.24,0.08,516.1267762079999,37,3,1,2,0,0,2,0,0
BIOFACQUIM143,CCC/C=C1\OC(=O)C2=C[C@H]3CC[C@]21C1C2=C(CC[C@H]13)/C(=C\CCC)OC2=O,CCC=Cc1oc(O)c2c1CC[C@@H]1C2[C@@]23CC[C@@H]1C=C2C(=O)O/C3=C\CCC,BIOFACQUIM,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.5416666666666666,0.16666666666666666,380.19875937599994,28,6,5,1,2,1,1,1,2
BIOFACQUIM144,CCC/C=C1/OC(=O)C2=C1CCC=C2,CCC=Cc1oc(O)c2c1CCC=C2,BIOFACQUIM,12,2,0,0.8571428571428571,0.14285714285714285,0.0,0.3333333333333333,0.0,190.099379688,14,2,1,1,1,0,1,0,0
BIOFACQUIM145,CCC/C=C1/OC(=O)c2ccccc21,CCC/C=C1/OC(=O)c2ccccc21,BIOFACQUIM,12,2,0,0.8571428571428571,0.14285714285714285,0.0,0.25,0.0,188.083729624,14,2,1,1,1,1,1,0,0
BIOFACQUIM146,C=CCc1cc(OC)c2c(c1)OCO2,C=CCc1cc(OC)c2c(c1)OCO2,BIOFACQUIM,11,3,0,0.7857142857142857,0.21428571428571427,0.0,0.2727272727272727,0.0,192.078644244,14,2,1,1,1,1,1,0,0
BIOFACQUIM147,COc1cc(/C=C/C(=O)O)ccc1O,COc1cc(C=CC(=O)O)ccc1O,BIOFACQUIM,10,4,0,0.7142857142857143,0.2857142857142857,0.0,0.1,0.0,194.0579088,14,1,0,1,0,0,1,0,0
BIOFACQUIM148,COC(=O)[C@@]12Oc3c(c(O)cc4c3[C@@H]3C=C[C@]5(C4)C(=C(O)c4c(O)cc(C)cc4[C@@H]5OC(C)=O)C3=O)C(=O)C1=C(O)C=C[C@H]2O,COC(=O)[C@@]12Oc3c(c(O)cc4c3C3=CC[C@]5(C4)C(C3=O)C(=O)c3c(O)cc(C)cc3[C@@H]5OC(C)=O)C(=O)C1C(=O)C=C[C@H]2O,BIOFACQUIM,33,12,0,0.7333333333333333,0.26666666666666666,0.0,0.3333333333333333,0.18181818181818182,614.142426272,45,8,6,2,1,1,2,1,2
BIOFACQUIM149,COC(=O)c1c(O)ccc(O)c1C(=O)c1c(O)cc2c(c1O)[C@@H]1C=C[C@]3(C2)C(=C(O)c2c(O)cc(C)cc2[C@@H]3OC(C)=O)C1=O,COC(=O)c1c(O)ccc(O)c1C(=O)c1c(O)cc2c(c1O)C1=CC[C@]3(C2)C(C1=O)C(=O)c1c(O)cc(C)cc1[C@@H]3OC(C)=O,BIOFACQUIM,33,12,0,0.7333333333333333,0.26666666666666666,0.0,0.24242424242424243,0.09090909090909091,614.142426272,45,7,4,3,0,0,3,1,2
BIOFACQUIM150,C/C=C(/C)C(=O)O[C@@H]1c2c(C)coc2C(=O)C2=CCC[C@H](C)[C@]21C,CC=C(C)C(=O)O[C@@H]1c2c(C)coc2C(=O)C2=CCC[C@H](C)[C@]21C,BIOFACQUIM,20,4,0,0.8333333333333334,0.16666666666666666,0.0,0.5,0.15,328.167459248,24,3,2,1,1,0,1,0,0
BIOFACQUIM151,CC[C@H](C)C(=O)O[C@H]1c2c(C)coc2C(=O)C2=CCC[C@H](C)[C@]21C,CCC(C)C(=O)O[C@H]1c2c(C)coc2C(=O)C2=CCC[C@H](C)[C@]21C,BIOFACQUIM,20,4,0,0.8333333333333334,0.16666666666666666,0.0,0.6,0.2,330.183109312,24,3,2,1,1,0,1,0,0
BIOFACQUIM152,C/C=C(/C)C(=O)O[C@H]1c2c(C)coc2C(=O)C2=CCC[C@H](C)[C@]21C,CC=C(C)C(=O)O[C@H]1c2c(C)coc2C(=O)C2=CCC[C@H](C)[C@]21C,BIOFACQUIM,20,4,0,0.8333333333333334,0.16666666666666666,0.0,0.5,0.15,328.167459248,24,3,2,1,1,0,1,0,0
BIOFACQUIM153,Cc1coc2c1[C@@](C)(O)C1=C(CCC[C@@H]1C)C2=O,CC1=C2C(CCC1)C(=O)c1occ(C)c1[C@@]2(C)O,BIOFACQUIM,15,3,0,0.8333333333333334,0.16666666666666666,0.0,0.5333333333333333,0.13333333333333333,246.125594436,18,3,2,1,1,0,1,0,0
BIOFACQUIM154,C/C=C(/C)C(=O)O[C@@H]1c2c(C)coc2C(=O)C2=C[C@H](O)C[C@H](C)[C@]21C,CC=C(C)C(=O)O[C@@H]1c2c(C)coc2C(=O)C2CC(=O)C[C@H](C)[C@]21C,BIOFACQUIM,20,5,0,0.8,0.2,0.0,0.55,0.2,344.162373868,25,3,2,1,1,0,1,0,0
BIOFACQUIM155,COC1=CC(=O)c2c(C)cc(OC)c3c(=O)occ1c23,C=c1cc(OC)c2c(=O)occ3c(OC)cc(O)c1c32,BIOFACQUIM,15,5,0,0.75,0.25,0.0,0.13333333333333333,0.0,272.06847348400004,20,3,0,3,1,0,3,0,0
BIOFACQUIM156,COc1cc(C)c2c(OC)cc(O)c3c2c1C(=O)OC3OC,COc1cc(C)c2c(OC)cc(O)c3c2c1C(=O)OC3OC,BIOFACQUIM,16,6,0,0.7272727272727273,0.2727272727272727,0.0,0.3125,0.0625,304.094688232,22,3,1,2,1,1,2,0,0
BIOFACQUIM157,Cc1cc(O)c2c(c1)C(=O)c1c(O)cccc1C2=O,Cc1cc(O)c2c(c1)C(=O)c1c(O)cccc1C2=O,BIOFACQUIM,15,4,0,0.7894736842105263,0.21052631578947367,0.0,0.06666666666666667,0.0,254.0579088,19,3,1,2,0,0,2,0,0
BIOFACQUIM158,COC(=O)[C@]12Oc3cccc(O)c3C(=O)C1=C(OC)OC=C(C)C2=O,COC(=O)[C@]12Oc3cccc(O)c3C(=O)C1=C(OC)OC=C(C)C2=O,BIOFACQUIM,17,8,0,0.68,0.32,0.0,0.23529411764705882,0.058823529411764705,346.06886740799996,25,3,2,1,2,2,1,0,0
BIOFACQUIM159,N#C[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,N#C[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,BIOFACQUIM,14,6,1,0.6666666666666666,0.2857142857142857,0.047619047619047616,0.5,0.42857142857142855,295.10558726400006,21,2,1,1,1,1,1,0,0
BIOFACQUIM160,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@@H](O)C2,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@@H](O)C2,BIOFACQUIM,15,6,0,0.7142857142857143,0.2857142857142857,0.0,0.2,0.13333333333333333,290.079038168,21,3,1,2,1,1,2,0,0
BIOFACQUIM161,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,BIOFACQUIM,21,12,0,0.6363636363636364,0.36363636363636365,0.0,0.2857142857142857,0.23809523809523808,464.09547607999986,33,4,1,3,2,1,3,0,0
BIOFACQUIM162,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,BIOFACQUIM,21,12,0,0.6363636363636364,0.36363636363636365,0.0,0.2857142857142857,0.23809523809523808,464.09547607999986,33,4,1,3,2,1,3,0,0
BIOFACQUIM163,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,BIOFACQUIM,21,11,0,0.65625,0.34375,0.0,0.2857142857142857,0.23809523809523808,448.1005614599999,32,4,1,3,2,1,3,0,0
BIOFACQUIM164,O=C(OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O)c1ccccc1,O=C(OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O)c1ccccc1,BIOFACQUIM,28,13,0,0.6829268292682927,0.3170731707317073,0.0,0.21428571428571427,0.17857142857142858,568.1216908279998,41,5,1,4,2,1,4,0,0
BIOFACQUIM165,CC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,CC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,BIOFACQUIM,14,7,0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.35714285714285715,298.105252916,21,2,1,1,1,1,1,0,0
